category	jp	zh	status	source	roster_ids	stage_count_sum	notes	display_zh
person	アナウンサー	播音员	candidate	fallback_rule_exact	553	0	review_jp= Biligame=
person	アナウンス	广播	candidate	fallback_rule_exact	552	0	review_jp= Biligame=
person	アナベル・ガトー	阿纳贝尔·卡多	candidate	biligame_person_title:high	13;14	12	review_jp= Biligame=阿纳贝尔·卡多 https://wiki.biligame.com/gundam/%E9%98%BF%E7%BA%B3%E8%B4%9D%E5%B0%94%C2%B7%E5%8D%A1%E5%A4%9A
person	アポリー	阿波利	candidate	biligame_person_prefix_shortened:medium	16;17	8	review_jp= Biligame=阿波利·贝 https://wiki.biligame.com/gundam/%E9%98%BF%E6%B3%A2%E5%88%A9%C2%B7%E8%B4%9D
person	アムロ・レイ	阿姆罗·雷	existing_confirmed	global_terms_confirmed	18;19	10	review_jp= Biligame=阿姆罗·雷 https://wiki.biligame.com/gundam/%E9%98%BF%E5%A7%86%E7%BD%97%C2%B7%E9%9B%B7
person	アルファ・A・ベイト	阿尔法·A·贝特	candidate	biligame_person_title:high	22	7	review_jp= Biligame=阿尔法·A·贝特 https://wiki.biligame.com/gundam/%E9%98%BF%E5%B0%94%E6%B3%95%C2%B7A%C2%B7%E8%B4%9D%E7%89%B9
person	アレックス・ディノ	亚历士	candidate	biligame_person_title:medium	11	0	review_jp= Biligame=亚历士 https://wiki.biligame.com/gundam/%E4%BA%9A%E5%8E%86%E5%A3%AB
person	ウォン・リー	王李	candidate	biligame_person_title:medium	503	0	review_jp= Biligame=王李 https://wiki.biligame.com/gundam/%E7%8E%8B%E6%9D%8E
person	ウズミ	乌兹米	user_confirmed	manual_review_confirmed	504	0	review_jp=ウズミ Biligame=乌兹米·纳拉·阿斯哈 https://wiki.biligame.com/gundam/%E4%B9%8C%E5%85%B9%E7%B1%B3%C2%B7%E7%BA%B3%E6%8B%89%C2%B7%E9%98%BF%E6%96%AF%E5%93%88
person	ウッソ・エヴィン	胡索·艾宾	candidate	biligame_person_title:medium	24	4	review_jp= Biligame=胡索·艾宾 https://wiki.biligame.com/gundam/%E8%83%A1%E7%B4%A2%C2%B7%E8%89%BE%E5%AE%BE
person	エイパー・シナプス	艾帕·席纳普斯	candidate	biligame_person_title:medium	26	6	review_jp= Biligame=艾帕·席纳普斯 https://wiki.biligame.com/gundam/%E8%89%BE%E5%B8%95%C2%B7%E5%B8%AD%E7%BA%B3%E6%99%AE%E6%96%AF
person	エゥーゴ兵	奥古兵	candidate	fallback_rule_generic	402	6	review_jp= Biligame=
person	エゥーゴ士官	奥古士官	candidate	fallback_rule_generic	401	1	review_jp= Biligame=
person	エギーユ・デラーズ	艾裘·迪拉兹	user_confirmed	manual_review_confirmed	27	7	review_jp=エギーユ・デラーズ Biligame=
person	エマ・シーン	爱玛·辛	candidate	biligame_person_title:medium	28	2	review_jp= Biligame=爱玛·辛 https://wiki.biligame.com/gundam/%E7%88%B1%E7%8E%9B%C2%B7%E8%BE%9B
person	エルピー・プル	爱尔比·普露	candidate	biligame_person_title:medium	29	3	review_jp= Biligame=爱尔比·普露 https://wiki.biligame.com/gundam/%E7%88%B1%E5%B0%94%E6%AF%94%C2%B7%E6%99%AE%E9%9C%B2
person	オペレーターA	操作员A	candidate	fallback_rule_exact	533	0	review_jp= Biligame=
person	オペレーターB	操作员B	candidate	fallback_rule_exact	534	0	review_jp= Biligame=
person	オルガ（薬切れ）	奥路加(药效耗尽)	user_confirmed	roster_variant_semantic_sync_20260716	32;34	0	review_jp=オルガ(薬切れ) Biligame=奥路加·萨布纳克 https://wiki.biligame.com/gundam/%E5%A5%A5%E8%B7%AF%E5%8A%A0%C2%B7%E8%90%A8%E5%B8%83%E7%BA%B3%E5%85%8B | base_name_synced_from=オルガ・サブナック ids=31;33 | rejected_fuzzy_match=奥尔加·伊兹卡	奥路加(断药)
person	オルガ・サブナック	奥路加·萨布纳克	candidate	biligame_person_title:high	31;33	6	review_jp= Biligame=奥路加·萨布纳克 https://wiki.biligame.com/gundam/%E5%A5%A5%E8%B7%AF%E5%8A%A0%C2%B7%E8%90%A8%E5%B8%83%E7%BA%B3%E5%85%8B	奥路加
person	オーブ兵	奥布兵	candidate	fallback_rule_generic	546	0	review_jp= Biligame=
person	カイ・シデン	凯·西汀	existing_confirmed	global_terms_confirmed	35;36;37;38	8	review_jp= Biligame=凯·西汀 https://wiki.biligame.com/gundam/%E5%87%AF%C2%B7%E8%A5%BF%E6%B1%80
person	カガリ（SEED）	卡嘉莉(SEED)	user_confirmed	manual_review_confirmed	40	2	review_jp=カガリ(SEED) Biligame=卡嘉莉·尤拉·阿斯哈 https://wiki.biligame.com/gundam/%E5%8D%A1%E5%98%89%E8%8E%89%C2%B7%E5%B0%A4%E6%8B%89%C2%B7%E9%98%BF%E6%96%AF%E5%93%88
person	カガリ・ユラ・アスハ	卡嘉莉·尤拉·阿斯哈	candidate	biligame_person_title:high	39	5	review_jp= Biligame=卡嘉莉·尤拉·阿斯哈 https://wiki.biligame.com/gundam/%E5%8D%A1%E5%98%89%E8%8E%89%C2%B7%E5%B0%A4%E6%8B%89%C2%B7%E9%98%BF%E6%96%AF%E5%93%88	卡嘉莉·尤拉
person	カクリコン・カクーラ	卡克里孔·卡库拉	user_confirmed	manual_review_confirmed	302	5	review_jp=カクリコン・カクーラ Biligame=	卡克里孔
person	カテジナ・ルース	卡迪珍娜·露丝	candidate	biligame_person_title:high	303;304	4	review_jp= Biligame=卡迪珍娜·露丝 https://wiki.biligame.com/gundam/%E5%8D%A1%E8%BF%AA%E7%8F%8D%E5%A8%9C%C2%B7%E9%9C%B2%E4%B8%9D
person	カミーユ（ハイパー）	卡缪(Hyper)	candidate	fallback_rule_exact	46;47	2	review_jp= Biligame=卡缪·维丹 https://wiki.biligame.com/gundam/%E5%8D%A1%E7%BC%AA%C2%B7%E7%BB%B4%E4%B8%B9
person	カミーユ・ビダン	卡缪·维丹	candidate	biligame_person_title:high	43;44;45	5	review_jp= Biligame=卡缪·维丹 https://wiki.biligame.com/gundam/%E5%8D%A1%E7%BC%AA%C2%B7%E7%BB%B4%E4%B8%B9
person	カラバ兵	卡拉巴兵	candidate	fallback_rule_generic	549	0	review_jp= Biligame=
person	カーンズ	坎兹·卡兰特	candidate	biligame_person_title:high	301	3	review_jp= Biligame=坎兹·卡兰特 https://wiki.biligame.com/gundam/%E5%9D%8E%E5%85%B9%C2%B7%E5%8D%A1%E5%85%B0%E7%89%B9
person	ガロード・ラン	卡洛德·兰	candidate	biligame_person_title:high	50;51	3	review_jp= Biligame=卡洛德·兰 https://wiki.biligame.com/gundam/%E5%8D%A1%E6%B4%9B%E5%BE%B7%C2%B7%E5%85%B0
person	キエル・ハイム	姬艾尔·海姆	candidate	biligame_person_title:medium	505	0	review_jp= Biligame=姬艾尔·海姆 https://wiki.biligame.com/gundam/%E5%A7%AC%E8%89%BE%E5%B0%94%C2%B7%E6%B5%B7%E5%A7%86
person	キシリア・ザビ	基西莉亚·扎比	candidate	biligame_person_title:high	240;241	2	review_jp= Biligame=基西莉亚·扎比 https://wiki.biligame.com/gundam/%E5%9F%BA%E8%A5%BF%E8%8E%89%E4%BA%9A%C2%B7%E6%89%8E%E6%AF%94
person	キャスバル・ダイクン	卡斯巴尔·戴肯	candidate	fallback_rule_exact	97	0	review_jp= Biligame=
person	キャラ・スーン	凯拉·辛	candidate	biligame_person_title:high	311;312	6	review_jp= Biligame=凯拉·辛 https://wiki.biligame.com/gundam/%E5%87%AF%E6%8B%89%C2%B7%E8%BE%9B
person	キラ（SEED）	基拉(SEED)	user_confirmed	manual_review_confirmed	55;56	0	review_jp=キラ(SEED) Biligame=基拉·大和 https://wiki.biligame.com/gundam/%E5%9F%BA%E6%8B%89%C2%B7%E5%A4%A7%E5%92%8C
person	キラ・ヤマト	基拉·大和	candidate	biligame_person_title:high	52;53	9	review_jp= Biligame=基拉·大和 https://wiki.biligame.com/gundam/%E5%9F%BA%E6%8B%89%C2%B7%E5%A4%A7%E5%92%8C
person	キリング	基林	candidate	biligame_person_title:high	314	2	review_jp= Biligame=基林 https://wiki.biligame.com/gundam/%E5%9F%BA%E6%9E%97
person	キンケドゥ・ナウ	金凯度·纳乌	candidate	context_identity_correction_20260712	60;61	11	review_jp= Biligame page conflated the alias with 西布克·阿诺; STGSP5A explicitly contrasts キンケドゥ・ナウ with the old name シーブック・アノー, so the alias is kept distinct.
person	ギニアス・サハリン	基尼亚斯·萨哈林	candidate	biligame_person_title:high	306	5	review_jp= Biligame=基尼亚斯·萨哈林 https://wiki.biligame.com/gundam/%E5%9F%BA%E5%B0%BC%E4%BA%9A%E6%96%AF%C2%B7%E8%90%A8%E5%93%88%E6%9E%97	基尼亚斯
person	ギム・ギンガナム	基姆·金卡拉姆	candidate	biligame_person_title:high	307;308;309	13	review_jp= Biligame=基姆·金卡拉姆 https://wiki.biligame.com/gundam/%E5%9F%BA%E5%A7%86%C2%B7%E9%87%91%E5%8D%A1%E6%8B%89%E5%A7%86
person	ギュネイ・ガス	邱尼·卡斯	candidate	biligame_person_title:high	313	4	review_jp= Biligame=邱尼·卡斯 https://wiki.biligame.com/gundam/%E9%82%B1%E5%B0%BC%C2%B7%E5%8D%A1%E6%96%AF
person	ギレン・ザビ	基连·扎比	candidate	biligame_person_title:high	242	1	review_jp= Biligame=基连·扎比 https://wiki.biligame.com/gundam/%E5%9F%BA%E8%BF%9E%C2%B7%E6%89%8E%E6%AF%94
person	ギンガナム兵	金加南兵	candidate	fallback_rule_generic	405	10	review_jp= Biligame=
person	ギンガナム队大名	金加南队大名	candidate	fallback_rule_generic	403	4	review_jp= Biligame=
person	ギンガナム队大大名	金加南队大大名	candidate	fallback_rule_generic	404	4	review_jp= Biligame=
person	ギンガナム队旗本	金加南队旗本	candidate	fallback_rule_generic	406	4	review_jp= Biligame=
person	クェス・パラヤ	葵丝·帕拉雅	candidate	biligame_person_title:high	315	2	review_jp= Biligame=葵丝·帕拉雅 https://wiki.biligame.com/gundam/%E8%91%B5%E4%B8%9D%C2%B7%E5%B8%95%E6%8B%89%E9%9B%85
person	クラックス・ドゥガチ	格拉克斯·德卡契	candidate	biligame_person_title:high	316	4	review_jp= Biligame=格拉克斯·德卡契 https://wiki.biligame.com/gundam/%E6%A0%BC%E6%8B%89%E5%85%8B%E6%96%AF%C2%B7%E5%BE%B7%E5%8D%A1%E5%A5%91	格拉克斯
person	クリス	克里斯	user_confirmed	manual_review_confirmed	66	3	review_jp=クリス Biligame=克里斯 https://wiki.biligame.com/gundam/%E5%85%8B%E9%87%8C%E6%96%AF
person	クルー	船员	candidate	fallback_rule_exact	558	0	review_jp= Biligame=
person	クロト（薬切れ）	古罗特(药效耗尽)	user_confirmed	manual_review_confirmed	68;70	1	review_jp=クロト(薬切れ) Biligame=古罗特·布埃尔 https://wiki.biligame.com/gundam/%E5%8F%A4%E7%BD%97%E7%89%B9%C2%B7%E5%B8%83%E5%9F%83%E5%B0%94	古罗特(断药)
person	クロト・ブエル	古罗特·布埃尔	candidate	biligame_person_title:medium	67;69	6	review_jp= Biligame=古罗特·布埃尔 https://wiki.biligame.com/gundam/%E5%8F%A4%E7%BD%97%E7%89%B9%C2%B7%E5%B8%83%E5%9F%83%E5%B0%94
person	クワトロ・バジーナ	克瓦特罗·巴吉纳	candidate	biligame_person_title:high+alias_collision_sync_20260711	94;95	9	review_jp= Biligame=夏亚·阿兹纳布尔 https://wiki.biligame.com/gundam/%E5%A4%8F%E4%BA%9A%C2%B7%E9%98%BF%E5%85%B9%E7%BA%B3%E5%B8%83%E5%B0%94 | Separated Quattro's explicit roster identity from シャア・アズナブル; https://wiki.biligame.com/gwdz/%E5%85%8B%E7%93%A6%E7%89%B9%E7%BD%97%C2%B7%E5%B7%B4%E5%90%89%E7%BA%B3%26%E7%99%BE%E5%BC%8F	克瓦特罗
person	グエン	高安	user_confirmed	manual_review_confirmed	64;65	19	review_jp=グェン Biligame=高安·桑德·莱茵福特 https://wiki.biligame.com/gundam/%E9%AB%98%E5%AE%89%C2%B7%E6%A1%91%E5%BE%B7%C2%B7%E8%8E%B1%E8%8C%B5%E7%A6%8F%E7%89%B9
person	グレミー・トト	葛雷米·托托	candidate	biligame_person_title:high	318;319	5	review_jp= Biligame=葛雷米·托托 https://wiki.biligame.com/gundam/%E8%91%9B%E9%9B%B7%E7%B1%B3%C2%B7%E6%89%98%E6%89%98
person	グレミー軍NT	格雷米军NT	candidate	fallback_rule_generic	442	2	review_jp= Biligame=
person	グレミー軍上級士官	格雷米军上级士官	candidate	fallback_rule_generic	432	1	review_jp= Biligame=	格雷米军高官
person	グレミー軍兵士	格雷米军士兵	candidate	fallback_rule_generic	437	3	review_jp= Biligame=
person	グレミー軍士官	格雷米军士官	candidate	fallback_rule_generic	431	3	review_jp= Biligame=
person	グレミー軍精锐兵	格雷米军精锐兵	candidate	fallback_rule_generic	438	2	review_jp= Biligame=
person	グレミー&プルツー	格雷米＆普露茨	candidate	fallback_rule_exact	320	2	review_jp= Biligame=
person	ケリィ・レズナー	凯利·雷兹纳	candidate	biligame_person_title:high	71	2	review_jp= Biligame=凯利·雷兹纳 https://wiki.biligame.com/gundam/%E5%87%AF%E5%88%A9%C2%B7%E9%9B%B7%E5%85%B9%E7%BA%B3
person	コアDG細胞	核心DG细胞	candidate	fallback_rule_exact	458	8	review_jp= Biligame=
person	コウ・ウラキ	浦木宏	candidate	biligame_person_title:medium	72	4	review_jp= Biligame=浦木宏 https://wiki.biligame.com/gundam/%E6%B5%A6%E6%9C%A8%E5%AE%8F
person	コンスコン	康孔	user_confirmed	manual_review_confirmed	511	1	review_jp=コンスコン Biligame=康孔 https://wiki.biligame.com/gundam/%E5%BA%B7%E5%AD%94
person	コーウェン中将	科文中将	candidate	fallback_rule_exact	512	0	review_jp= Biligame=
person	サウス・バニング	绍斯·巴宁格	candidate	biligame_person_title:medium	74	6	review_jp= Biligame=绍斯·巴宁格 https://wiki.biligame.com/gundam/%E7%BB%8D%E6%96%AF%C2%B7%E5%B7%B4%E5%AE%81%E6%A0%BC
person	ザビーネ・シャル	萨比尼·夏尔	candidate	biligame_person_title:high	75;76	11	review_jp= Biligame=萨比尼·夏尔 https://wiki.biligame.com/gundam/%E8%90%A8%E6%AF%94%E5%B0%BC%C2%B7%E5%A4%8F%E5%B0%94
person	ザフトエリート兵	扎夫特精英兵	candidate	fallback_rule_generic	410	8	review_jp= Biligame=
person	ザフトエリート士官	扎夫特精英士官	candidate	fallback_rule_generic	408	4	review_jp= Biligame=
person	ザフト兵	扎夫特兵	candidate	fallback_rule_generic	409	10	review_jp= Biligame=
person	ザフト士官	扎夫特士官	candidate	fallback_rule_generic	407	5	review_jp= Biligame=
person	シグ・ウェドナー	希格·韦德纳	candidate	fallback_rule_exact	86;87;88	11	review_jp= Biligame=
person	シャア・アズナブル	夏亚·阿兹纳布尔	existing_confirmed	global_terms_confirmed	91;92;93;96;98	13	review_jp= Biligame=夏亚·阿兹纳布尔 https://wiki.biligame.com/gundam/%E5%A4%8F%E4%BA%9A%C2%B7%E9%98%BF%E5%85%B9%E7%BA%B3%E5%B8%83%E5%B0%94	夏亚
person	シャクティ・カリン	夏克蒂·卡琳	candidate	biligame_person_title:high	531	0	review_jp= Biligame=夏克蒂·卡琳 https://wiki.biligame.com/gundam/%E5%A4%8F%E5%85%8B%E8%92%82%C2%B7%E5%8D%A1%E7%90%B3
person	シャトル艇長	穿梭机艇长	candidate	mode0_jp_semantic_sync_20260711	557	0	review_jp= Biligame= | Role corrected after current mode0 JP changed from 船長 to 艇長.
person	シャニ（薬切れ）	夏尼(药效耗尽)	user_confirmed	manual_review_confirmed	100;102	0	review_jp=シャニ(薬切れ) Biligame=夏尼·安德拉斯 https://wiki.biligame.com/gundam/%E5%A4%8F%E5%B0%BC%C2%B7%E5%AE%89%E5%BE%B7%E6%8B%89%E6%96%AF
person	シャニ・アンドラス	夏尼·安德拉斯	candidate	biligame_person_title:high	99;101	6	review_jp= Biligame=夏尼·安德拉斯 https://wiki.biligame.com/gundam/%E5%A4%8F%E5%B0%BC%C2%B7%E5%AE%89%E5%BE%B7%E6%8B%89%E6%96%AF
person	シュタイナー	施泰纳	candidate	fallback_rule_exact	103	0	review_jp= Biligame=
person	シロー（ハイパー）	天田士郎(Hyper)	user_confirmed	manual_review_confirmed	111	0	review_jp=シロー(ハイパー) Biligame=天田士郎 https://wiki.biligame.com/gundam/%E5%A4%A9%E7%94%B0%E5%A3%AB%E9%83%8E	士郎(Hyper)
person	シロー・アマダ	天田士郎	candidate	biligame_person_title:high	109;110	7	review_jp= Biligame=天田士郎 https://wiki.biligame.com/gundam/%E5%A4%A9%E7%94%B0%E5%A3%AB%E9%83%8E
person	シン（SEED）	真(SEED)	user_confirmed	manual_review_confirmed	231	1	review_jp=シン(SEED) Biligame=松永真 https://wiki.biligame.com/gundam/%E6%9D%BE%E6%B0%B8%E7%9C%9F
person	シン・アスカ	真·飞鸟	candidate	biligame_person_title:high	230	6	review_jp= Biligame=真·飞鸟 https://wiki.biligame.com/gundam/%E7%9C%9F%C2%B7%E9%A3%9E%E9%B8%9F
person	シン・マツナガ	松永真	candidate	biligame_person_title:high	112;113	3	review_jp= Biligame=松永真 https://wiki.biligame.com/gundam/%E6%9D%BE%E6%B0%B8%E7%9C%9F
person	シーブック	西布克	candidate	roster_semantic_sync_20260711	62	0	review_jp= Biligame=修理工西布克 https://wiki.biligame.com/gundam/%E4%BF%AE%E7%90%86%E5%B7%A5%E8%A5%BF%E5%B8%83%E5%85%8B | Removed the scraped page-title qualifier 修理工; the character name is 西布克, consistent with シーブック・アノー=西布克·阿诺.
person	シーマ・ガラハウ	西玛·卡拉豪	candidate	biligame_person_title:medium	78;79;80;81	4	review_jp= Biligame=西玛·卡拉豪 https://wiki.biligame.com/gundam/%E8%A5%BF%E7%8E%9B%C2%B7%E5%8D%A1%E6%8B%89%E8%B1%AA
person	ジェリド・メサ	捷利特·梅萨	candidate	biligame_person_title:high	82;83;84;85	9	review_jp= Biligame=捷利特·梅萨 https://wiki.biligame.com/gundam/%E6%8D%B7%E5%88%A9%E7%89%B9%C2%B7%E6%A2%85%E8%90%A8
person	ジオンベテラン兵	吉翁老兵	candidate	fallback_rule_generic	414	6	review_jp= Biligame=
person	ジオン兵	吉翁兵	candidate	fallback_rule_generic	413	13	review_jp= Biligame=
person	ジオン士官	吉翁士官	candidate	fallback_rule_generic	411	11	review_jp= Biligame=
person	ジオン海兵	吉翁海兵	candidate	fallback_rule_generic	415	6	review_jp= Biligame=
person	ジオン海兵队士官	吉翁海兵队士官	candidate	fallback_rule_generic	412	1	review_jp= Biligame=
person	ジャマイカン	牙买加	candidate	biligame_person_prefix_shortened:medium	322;323	10	review_jp= Biligame=牙买加·达宁汉 https://wiki.biligame.com/gundam/%E7%89%99%E4%B9%B0%E5%8A%A0%C2%B7%E8%BE%BE%E5%AE%81%E6%B1%89
person	ジャミトフ・ハイマン	加米托夫·海曼	candidate	biligame_person_title:high	324;325	0	review_jp= Biligame=加米托夫·海曼 https://wiki.biligame.com/gundam/%E5%8A%A0%E7%B1%B3%E6%89%98%E5%A4%AB%C2%B7%E6%B5%B7%E6%9B%BC
person	ジュドー（ハイパー）	捷多(Hyper)	candidate	fallback_rule_exact	106	2	review_jp= Biligame=捷多·亚西塔 https://wiki.biligame.com/gundam/%E6%8D%B7%E5%A4%9A%C2%B7%E4%BA%9A%E8%A5%BF%E5%A1%94
person	ジュドー・アーシタ	捷多·亚西塔	candidate	biligame_person_title:high	104;105	5	review_jp= Biligame=捷多·亚西塔 https://wiki.biligame.com/gundam/%E6%8D%B7%E5%A4%9A%C2%B7%E4%BA%9A%E8%A5%BF%E5%A1%94
person	ジョニー・ライデン	强尼·莱汀	candidate	biligame_person_title:high	107;108	4	review_jp= Biligame=强尼·莱汀 https://wiki.biligame.com/gundam/%E5%BC%BA%E5%B0%BC%C2%B7%E8%8E%B1%E6%B1%80
person	ジン・ジャハナム	金·格赫南	candidate	biligame_person_title:high	529	0	review_jp= Biligame=金·格赫南 https://wiki.biligame.com/gundam/%E9%87%91%C2%B7%E6%A0%BC%E8%B5%AB%E5%8D%97
person	スエッソン・ステロ	史瓦特森·史特洛	candidate	biligame_person_title:medium	326	11	review_jp= Biligame=史瓦特森·史特洛 https://wiki.biligame.com/gundam/%E5%8F%B2%E7%93%A6%E7%89%B9%E6%A3%AE%C2%B7%E5%8F%B2%E7%89%B9%E6%B4%9B	史瓦特森
person	スティング	斯汀	candidate	biligame_person_prefix_shortened:medium	234	9	review_jp= Biligame=斯汀·奥克雷 https://wiki.biligame.com/gundam/%E6%96%AF%E6%B1%80%C2%B7%E5%A5%A5%E5%85%8B%E9%9B%B7
person	ステラ・ルーシェ	史黛拉·鲁西耶	candidate	biligame_person_title:high	236	9	review_jp= Biligame=史黛拉·鲁西耶 https://wiki.biligame.com/gundam/%E5%8F%B2%E9%BB%9B%E6%8B%89%C2%B7%E9%B2%81%E8%A5%BF%E8%80%B6
person	スレッガー・ロウ	史雷卡·罗	user_confirmed	manual_review_confirmed	327	2	review_jp=スレッガー・ロゥ Biligame=史雷卡·罗 https://wiki.biligame.com/gundam/%E5%8F%B2%E9%9B%B7%E5%8D%A1%C2%B7%E7%BD%97
person	セイラ・マス	塞拉·玛斯	user_confirmed	manual_review_confirmed	114;115	6	review_jp=セイラ・マス Biligame=阿尔黛西亚·戴肯 https://wiki.biligame.com/gundam/%E9%98%BF%E5%B0%94%E9%BB%9B%E8%A5%BF%E4%BA%9A%C2%B7%E6%88%B4%E8%82%AF
person	セシリー	女孩塞西莉	candidate	biligame_person_title:high	63	0	review_jp= Biligame=女孩塞西莉 https://wiki.biligame.com/gundam/%E5%A5%B3%E5%AD%A9%E5%A1%9E%E8%A5%BF%E8%8E%89
person	セラ	瑟拉	existing_confirmed	global_terms_confirmed	122;124	3	review_jp= Biligame=
person	セレイン	瑟蕾因	existing_confirmed	global_terms_confirmed	123	4	review_jp= Biligame=瑟蕾因·伊克斯帕利 https://wiki.biligame.com/gundam/%E7%91%9F%E8%95%BE%E5%9B%A0%C2%B7%E4%BC%8A%E5%85%8B%E6%96%AF%E5%B8%95%E5%88%A9
person	セレイン・イクスペリ	瑟蕾因·伊克斯帕利	user_confirmed	manual_review_confirmed	125;126	3	review_jp=セレイン・イクスペリ Biligame=瑟蕾因·伊克斯帕利 https://wiki.biligame.com/gundam/%E7%91%9F%E8%95%BE%E5%9B%A0%C2%B7%E4%BC%8A%E5%85%8B%E6%96%AF%E5%B8%95%E5%88%A9	瑟蕾因
person	ゼクス・マーキス	积古斯·马其士	existing_confirmed	global_terms_confirmed	116;120	3	review_jp=ゼクス・マーキス Biligame= | shared_term=TERM0266 积古斯·马其士 | Corrected masked identity; rejected fuzzy match to 美利安多·匹斯克拉福特.
person	ゼロ・ムラサメ	村雨零	candidate	biligame_person_title:high	127;128;129	1	review_jp= Biligame=村雨零 https://wiki.biligame.com/gundam/%E6%9D%91%E9%9B%A8%E9%9B%B6
person	ソシエ・ハイム	苏茜亚·海姆	candidate	biligame_person_title:medium	130	2	review_jp= Biligame=苏茜亚·海姆 https://wiki.biligame.com/gundam/%E8%8B%8F%E8%8C%9C%E4%BA%9A%C2%B7%E6%B5%B7%E5%A7%86
person	ゾンビ兵	僵尸兵	candidate	fallback_rule_generic	416	26	review_jp= Biligame=
person	ダンケル・クーパー	丹克尔·库珀	candidate	fallback_rule_exact	328	3	review_jp= Biligame=
person	チェーン（共振）	倩恩（共振）	user_confirmed	manual_review_confirmed+mode0_jp_semantic_sync_20260711	133	1	review_jp=チエーン(私服) Biligame=倩恩·亚奇 https://wiki.biligame.com/gundam/%E5%80%A9%E6%81%A9%C2%B7%E4%BA%9A%E5%A5%87 | Preserved the user-confirmed base name and corrected the state suffix from 私服 to 共振.
person	チェーン・アギ	倩恩·亚奇	candidate	biligame_person_title:high	132	1	review_jp= Biligame=倩恩·亚奇 https://wiki.biligame.com/gundam/%E5%80%A9%E6%81%A9%C2%B7%E4%BA%9A%E5%A5%87
person	チャップ・アデル	查普·艾德	candidate	biligame_person_title:high	131	7	review_jp= Biligame=查普·艾德 https://wiki.biligame.com/gundam/%E6%9F%A5%E6%99%AE%C2%B7%E8%89%BE%E5%BE%B7
person	ティアンム	提安姆	candidate	biligame_person_title:high	330	2	review_jp= Biligame=提安姆 https://wiki.biligame.com/gundam/%E6%8F%90%E5%AE%89%E5%A7%86
person	ティターンズ上級士官	提坦斯上级士官	candidate	fallback_rule_generic	422	6	review_jp= Biligame=
person	ティターンズ兵	提坦斯兵	candidate	fallback_rule_generic	423	10	review_jp= Biligame=
person	ティターンズ士官	提坦斯士官	candidate	fallback_rule_generic	421	6	review_jp= Biligame=
person	ティターンズ強化兵	提坦斯强化兵	candidate	fallback_rule_generic	425	11	review_jp= Biligame=
